candle_end_time,open,close,high,low,volume
2017-01-13 08:00:00,9.7183,9.699,9.8,9.376,12739.286856870025
2017-01-14 08:00:00,9.675,9.679,9.8741,9.507,7070.1973896200025
2017-01-15 08:00:00,9.614,9.728,9.834,9.614,4844.023655049999
2017-01-16 08:00:00,9.7419,9.53,9.779,9.53,5687.299708309993
2017-01-17 08:00:00,9.5739,10.292,10.595,9.533,109540.27353068045
2017-01-18 08:00:00,10.291,10.222,10.49,9.7357,41017.624674440005
2017-01-19 08:00:00,10.222,10.42,10.514,10.152,15568.880291250007
2017-01-20 08:00:00,10.426,10.64,10.752,10.297,26153.35327289
2017-01-21 08:00:00,10.64,10.95,11.092,10.561,46137.49633280004
2017-01-22 08:00:00,10.948,10.664,10.977,10.339,51271.128256300064
2017-01-23 08:00:00,10.683,10.827,10.827,10.589,14572.12993360001
2017-01-24 08:00:00,10.702,10.579,10.752,10.463,43758.47977891998
2017-01-25 08:00:00,10.57,10.494,10.579,10.351,9038.5189908
2017-01-26 08:00:00,10.484,10.58,10.63,10.427,26107.108745810034
2017-01-27 08:00:00,10.58,10.489,10.58,10.356,18669.09944439002
2017-01-28 08:00:00,10.453,10.528,10.539,10.35,40302.850739669906
2017-01-29 08:00:00,10.535,10.456,10.545,10.376,11422.984455749986
2017-01-30 08:00:00,10.435,10.5,10.686,10.376,43041.5366288
2017-01-31 08:00:00,10.5,10.612,10.736,10.377,88696.78003281014
2017-02-01 08:00:00,10.711,10.673,10.767,10.41,39184.32686477002
2017-02-02 08:00:00,10.654,10.74,10.84,10.527,48585.67684071004
2017-02-03 08:00:00,10.74,11.043,11.043,10.55,40733.715967059914
2017-02-04 08:00:00,11.017,11.32,11.4,10.941,51079.757312320035
2017-02-05 08:00:00,11.331,11.133,11.367,11.054,14328.340799450003
2017-02-06 08:00:00,11.21,11.28,11.326,11.123,20975.190182870003
2017-02-07 08:00:00,11.27,11.438,11.5,11.253,39015.52487873991
2017-02-08 08:00:00,11.439,11.3,11.6,11.0,31581.147434019957
2017-02-09 08:00:00,11.283,10.923,11.511,10.409,84661.38584575009
2017-02-10 08:00:00,10.95,11.29,11.39,10.75,50654.32233021002
2017-02-11 08:00:00,11.28,11.368,11.38,11.125,25917.156654520102
2017-02-12 08:00:00,11.309,11.264,11.397,11.221,9442.862927549992
2017-02-13 08:00:00,11.333,11.32,11.374,11.05,23367.26441977999
2017-02-14 08:00:00,11.317,13.073,13.4,11.317,218188.42651360988
2017-02-15 08:00:00,13.072,12.92,13.15,12.59,109708.51256166985
2017-02-16 08:00:00,12.94,12.921,12.993,12.57,39823.34160509002
2017-02-17 08:00:00,12.889,12.761,12.889,12.6,31748.449955559994
2017-02-18 08:00:00,12.766,12.793,12.9,12.7,24159.267709329997
2017-02-19 08:00:00,12.828,12.801,12.935,12.7,18220.948962939998
2017-02-20 08:00:00,12.81,12.402,12.91,12.402,30258.620111419976
2017-02-21 08:00:00,12.42,12.817,12.89,12.25,57912.483731689914
2017-02-22 08:00:00,12.818,12.679,12.846,12.601,15151.277242729993
2017-02-23 08:00:00,12.682,13.269,13.367,12.601,66006.56206803
2017-02-24 08:00:00,13.2,13.113,13.311,12.7,54672.250823440045
2017-02-25 08:00:00,13.067,13.554,13.8,13.05,88521.81247380003
2017-02-26 08:00:00,13.51,14.568,14.66,13.3,94047.91977103954
2017-02-27 08:00:00,14.567,15.5,15.75,14.301,148333.3723634099
2017-02-28 08:00:00,15.5,15.862,16.225,15.177,219881.1918974306
2017-03-01 08:00:00,15.83,17.435,17.489,15.62,118175.55623944961
2017-03-02 08:00:00,17.477,19.021,19.45,16.299,308086.56076955
2017-03-03 08:00:00,19.028,19.493,20.733,18.426,348719.1685092001
2017-03-04 08:00:00,19.55,18.5,20.001,18.4,112795.18425001005
2017-03-05 08:00:00,18.501,19.339,19.453,18.148,76734.38991426988
2017-03-06 08:00:00,19.292,19.51,20.23,19.14,113375.61189072004
2017-03-07 08:00:00,19.568,18.879,19.666,18.5,88305.50927999988
2017-03-08 08:00:00,18.8,16.511,18.861,16.511,225181.35475952085
2017-03-09 08:00:00,16.544,17.752,18.0,16.25,97289.34197207013
2017-03-10 08:00:00,17.672,19.175,19.7,16.5,367687.502550381
2017-03-11 08:00:00,19.175,21.3,21.467,18.83,232837.75369293994
2017-03-12 08:00:00,21.3,23.198,23.232,21.054,260265.8358301909
2017-03-13 08:00:00,23.24,28.397,30.6,23.222,753317.6160318997
2017-03-14 08:00:00,28.392,28.66,29.932,27.001,240580.7804464197
2017-03-15 08:00:00,28.66,34.796,34.796,28.36,450796.0481876491
2017-03-16 08:00:00,34.796,45.071,46.21,34.795,877542.8781899529
2017-03-17 08:00:00,45.071,44.65,51.879,32.836,971984.2046401565
2017-03-18 08:00:00,44.65,34.2,44.994,31.1,606299.763294218
2017-03-19 08:00:00,34.2,43.168,45.69,34.099,483615.5288030242
2017-03-20 08:00:00,43.169,42.064,45.125,39.472,252605.74033814174
2017-03-21 08:00:00,41.874,42.45,43.7,41.15,132275.83234105934
2017-03-22 08:00:00,42.452,41.459,42.948,38.51,139580.42806811052
